"C贸digo r茅gimen","C贸digo departamento","C贸digo localidad","Padr贸n","Bloc / Manzana","EP / SS","Unidad","Nivel","Area construida","A帽o de construcci贸n","A帽o remanente","EP/SS uso exclusivo","Unidad uso explusivo","Destinos","Categor铆a de construcci贸n","Estado conservaci贸n","Tipo de cubierta","Indicador cielorraso","Tipo de obra"
"PH","B","EH",16814,"C","",0,1,0,2010,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"C","",0,1,0,2010,0,NA,0,"AZOTEA, TECHO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",0,-1,3,2010,0,NA,0,"DEPOSITO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",103,-1,9,2010,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",103,1,80,2010,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",0,1,0,2010,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"F","",8,0,180,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"F","",0,0,15,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"F","",0,0,20,2020,0,NA,0,"GALERIA DE VIVENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"F","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"F","",8,1,41,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"F","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"F","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"F","",0,2,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"H","",9,-1,49,1991,0,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"H","",0,-1,38,1991,0,NA,0,"PORCHE","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"H","",9,0,171,1991,0,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"H","",0,0,0,1991,0,NA,0,"JARDIN","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"H","",0,0,0,1991,0,NA,0,"TERRAZA","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"H","",0,0,39,1991,0,NA,0,"PORCHE","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"J","",8,0,180,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"J","",0,0,15,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"J","",0,0,20,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"J","",0,0,0,2020,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"J","",8,1,41,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"J","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"J","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"J","",0,2,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",223,"","",1,0,46,1987,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",223,"","",0,0,0,1987,0,NA,0,"JARDIN","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",223,"","",0,0,0,1987,0,NA,0,"PATIO","Comun","Regular",NA,NA,"Original"
"PH","B","EH",223,"","",0,0,0,1987,0,NA,0,"TERRAZA","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",223,"","",0,0,1,1987,0,NA,0,"ESCALERA","Comun","Regular",NA,NA,"Original"
"PH","B","EH",223,"","",0,0,0,1987,0,NA,0,"JARDIN","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"H","",0,0,0,1991,0,NA,0,"PATIO","1.5","Excelente/Bueno",NA,NA,"Original"
"PH","B","EH",16814,"H","",0,0,2,1991,0,NA,0,"PORCHE","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"K","",8,0,180,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"K","",0,0,15,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"K","",0,0,20,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"K","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"K","",8,1,41,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"K","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"K","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"K","",0,2,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",223,"","",201,2,46,1980,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",223,"","",0,2,9,1980,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",382,"","",0,-1,21,2004,0,NA,0,"COCHERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",382,"","",0,-1,4,2004,0,NA,0,"DEPOSITO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",382,"","",5,1,56,2004,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",382,"","",0,1,0,2004,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",382,"","",0,0,0,2004,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"I","",8,0,180,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"I","",0,0,15,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"I","",0,0,20,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"I","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"I","",8,1,41,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"I","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"I","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"I","",0,2,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"O","",13,0,180,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"O","",0,0,15,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"O","",0,0,20,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"O","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"O","",13,1,41,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"O","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"O","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"O","",0,2,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",2,0,180,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,0,15,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",0,0,20,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",2,1,41,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,2,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",1,0,180,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"P","",0,0,15,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,20,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",1,1,41,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,2,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",279,"","",1,0,111,2011,0,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",0,0,0,2011,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",0,0,0,2011,0,NA,0,"PATIO","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",279,"","",0,0,0,2011,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",0,-1,4,2011,0,NA,0,"DEPOSITO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",101,1,78,2011,0,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",0,1,0,2011,0,NA,0,"TERRAZA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",101,-1,8,2011,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",279,"","",0,-1,3,2011,0,NA,0,"DEPOSITO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"E","",5,0,180,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"E","",0,0,15,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",0,0,20,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",5,1,41,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",0,2,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",223,"","",101,1,46,1987,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",223,"","",0,1,0,1987,0,NA,0,"JARDIN","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"L","",1,0,180,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,0,0,2020,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,0,15,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,0,20,2020,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",1,1,41,2020,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"L","",0,1,0,2020,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",65,"","",1,0,57,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",2,0,32,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",3,0,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",4,0,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",5,0,32,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",6,0,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",7,0,32,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",8,0,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",9,0,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",10,0,30,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",1,1,57,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",2,1,32,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",3,1,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",4,1,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",5,1,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",6,1,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",7,1,32,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",8,1,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",9,1,32,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",65,"","",10,1,31,1986,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"PH","B","EH",358,"","",2,0,62,1991,0,NA,0,"VIVIENDA","Muy confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",358,"","",0,0,9,1991,0,NA,0,"TERRAZA","Muy confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"E","",12,0,180,2021,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"E","",0,0,15,2021,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",0,0,20,2021,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",12,1,41,2021,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"E","",0,2,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",5,-1,160,2021,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,-1,0,2021,0,NA,0,"PATIO","Confortable","Excelente",NA,NA,"A Construir"
"PH","B","EH",16814,"P","",0,-1,0,2021,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",5,0,154,2021,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",5,0,48,2021,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,0,2021,0,NA,0,"ACCESO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,0,2021,0,NA,0,"TERRAZA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,32,2021,0,NA,0,"TERRAZA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,0,2021,0,NA,0,"TERRAZA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"P","",0,0,110,2021,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,28,2021,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,1,2021,0,NA,0,"DEPOSITO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,0,2021,0,NA,0,"PISCINA","Confortable","Excelente",NA,NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,30,2021,0,NA,0,"DEPOSITO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,29,2021,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,1,2021,0,NA,0,"DEPOSITO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,1,2021,0,NA,0,"DEPOSITO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,1,2021,0,NA,0,"DEPOSITO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,0,3,2021,0,NA,0,"CHURRASQUERA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",5,1,235,2021,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,1,6,2021,0,NA,0,"TERRAZA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"P","",0,2,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",4,0,336,2021,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,28,2021,0,NA,0,"GALERIA DE VIVENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,0,2021,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,0,2021,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,0,2021,0,NA,0,"JARDIN","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,0,2021,0,NA,0,"PISCINA","Confortable","Excelente",NA,NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,4,2021,0,NA,0,"PORCHE","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,6,2021,0,NA,0,"SS HH INDEPENDIENTES","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,34,2021,0,NA,0,"BARBACOA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,1,2021,0,NA,0,"DEPOSITO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,1,2021,0,NA,0,"DEPOSITO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,0,1,2021,0,NA,0,"CHURRASQUERA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",4,1,120,2021,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,1,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"B","",0,2,0,2021,0,NA,0,"AZOTEA, TECHO","Confortable","Excelente","Losa o bovedilla",NA,"A Construir"
"PH","B","EH",16814,"M","",0,0,0,1997,0,NA,0,"JARDIN","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,0,2006,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"PH","B","EH",16814,"M","",0,0,25,2006,0,NA,0,"BARBACOA","Confortable","Bueno","Quincho sin cielorraso",NA,"Original"
"PH","B","EH",16814,"M","",0,0,1,2006,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,1,2006,0,NA,0,"DEPOSITO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"PH","B","EH",16814,"M","",0,0,1,2006,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
